Chla	CPHL_SOURCE	CPHL_comment	DEPH	Latitude	Longitude	MNDEP	month	MS_CD	MXDEP	POSITION	sali	SAMPLE_ID	Date	Station	STATUS	Time	WB_ID	station_depth	WB_name	WATER_DISTRICT_NAME	WATER_TYPE_AREA	type_code	year	new_index	index_column
2.3	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	8	WA63295529	5.0	59.38_18.67	4.993333333333333	8ad8c97df11cebe76792ed68ed23c729	2007-08-01	SOLLENKROKA	GOOD	10:30	SE592245-184400	42.2	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2007	5171_SE592245-184400	5171
2.3	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67333	0.0	8	WA63295529	5.0	59.38_18.67	4.993333333333333	956ed0783b6d8d92c2d1ecdceac82f7e	2007-08-01	SOLLENKROKA	GOOD		SE592245-184400	42.0	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2007	5170_SE592245-184400	5170
2.4	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67333	0.0	7	WA63295529	5.0	59.38_18.67	4.833333333333333	b96ab7fc12a52471ef6effc47824e339	2008-07-03	SOLLENKROKA	GOOD		SE592245-184400	42.0	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2008	4681_SE592245-184400	4681
2.4	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	7	WA63295529	5.0	59.38_18.67	4.833333333333333	e23ba3ef964ff69b9fec0c0b4c6d4737	2008-07-03	SOLLENKROKA	GOOD	00:00	SE592245-184400	42.8	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2008	4682_SE592245-184400	4682
2.4	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67333	0.0	7	WA63295529	5.0	59.38_18.67	5.166666666666667	28cefcf041d5c73a0188908afe2a3025	2008-07-30	SOLLENKROKA	MODERATE		SE592245-184400	42.0	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2008	4600_SE592245-184400	4600
2.4	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	7	WA63295529	5.0	59.38_18.67	5.166666666666667	9e972ece08feafe47ebbcca2abab3329	2008-07-30	SOLLENKROKA	MODERATE	00:00	SE592245-184400	41.3	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2008	4601_SE592245-184400	4601
3.0	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	7	WA63295529	5.0	59.38_18.67	4.63	288c255893ba7f95fa0f0c63bc422111	2009-07-01	SOLLENKROKA	MODERATE	11:48	SE592245-184400		Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2009	4162_SE592245-184400	4162
3.0	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67333	0.0	7	WA63295529	5.0	59.38_18.67	4.63	2953242a4c0c20c59fefa2d61b695f14	2009-07-01	SOLLENKROKA	MODERATE		SE592245-184400	42.0	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2009	4161_SE592245-184400	4161
6.2	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67333	0.0	7	WA63295529	5.0	59.38_18.67		bde7777fbded86ed9868937f478c94da	2009-07-29	SOLLENKROKA			SE592245-184400	42.0	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2009	4071_SE592245-184400	4071
6.2	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	7	WA63295529	5.0	59.38_18.67		c6ad0a136fad6f5f68a9fb33aa97eb4d	2009-07-29	SOLLENKROKA		09:50	SE592245-184400		Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2009	4072_SE592245-184400	4072
5.5	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67333	0.0	6	WA63295529	5.0	59.38_18.67	3.3800000000000003	7e11eb22667de1c68100ace1d5e90fb2	2010-06-02	SOLLENKROKA	MODERATE		SE592245-184400	42.0	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2010	3695_SE592245-184400	3695
5.5	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	6	WA63295529	5.0	59.38_18.67	3.3800000000000003	e012ae80a4644254a5d27338fd945b80	2010-06-02	SOLLENKROKA	MODERATE	10:45	SE592245-184400		Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2010	3696_SE592245-184400	3696
3.6	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	7	WA63295529	5.0	59.38_18.67	4.03	573160d91b2e2801a022fe97ff0ea2ba	2010-07-07	SOLLENKROKA	MODERATE	10:30	SE592245-184400		Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2010	3598_SE592245-184400	3598
3.6	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67333	0.0	7	WA63295529	5.0	59.38_18.67	4.03	f9eed75f3073f8a69184c3bce33ec7f5	2010-07-07	SOLLENKROKA	MODERATE		SE592245-184400	42.0	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2010	3597_SE592245-184400	3597
3.7	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67333	0.0	8	WA63295529	5.0	59.38_18.67	4.61	7ade38f1277c27cd32c701795bb58b40	2010-08-05	SOLLENKROKA	MODERATE		SE592245-184400	42.0	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2010	3491_SE592245-184400	3491
3.7	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	8	WA63295529	5.0	59.38_18.67	4.61	97cdd97ba0488051ec309217089d8acd	2010-08-05	SOLLENKROKA	MODERATE	09:13	SE592245-184400		Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2010	3492_SE592245-184400	3492
4.9	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	7	WA63295529	5.0	59.38_18.67	4.846666666666667	b77820e6e4a11cd1d6eabf4a8e9788ab	2011-07-06	SOLLENKROKA	POOR	08:48	SE592245-184400	42.025	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2011	2866_SE592245-184400	2866
4.3	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	8	WA63295529	5.0	59.38_18.67	4.963333333333334	514efc49544cf683aba4ec5d0867a872	2011-08-03	SOLLENKROKA	MODERATE	12:18	SE592245-184400	42.025	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2011	2659_SE592245-184400	2659
3.2	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	7	WA63295529	5.0	59.38_18.67	4.279999999999999	ba9f6aff620966b823ca27ae82abccff	2012-07-03	SOLLENKROKA	MODERATE	12:10	SE592245-184400	42.025	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2012	1920_SE592245-184400	1920
3.7	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.37833	18.67335	0.0	7	WA63295529	5.0	59.38_18.67	4.023333333333333	78122da03e5efcddb41e1acdb26234ab	2012-07-30	SOLLENKROKA	MODERATE	11:30	SE592245-184400	42.025	Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2012	1816_SE592245-184400	1816
2.234434	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.35477	18.72968	0.0	6	WA63295529	6.0	59.35_18.73		b22c6eafdcb74a76b03a4dd1da45da53	2012-06-12	SREF			SE592245-184400		Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2012	1993_SE592245-184400	1993
3.58839	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.35477	18.72968	0.0	6	WA63295529	6.0	59.35_18.73		c0c68cfbc56980f14ab06a313979a4e0	2012-06-26	SREF			SE592245-184400		Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2012	1953_SE592245-184400	1953
3.65262	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.35477	18.72968	0.0	7	WA63295529	6.0	59.35_18.73		545af6dcd7e2e8684184f1e21432ae34	2012-07-10	SREF			SE592245-184400		Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2012	1903_SE592245-184400	1903
3.27522	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.35477	18.72968	0.0	7	WA63295529	6.0	59.35_18.73		c3d9d036d080c8d1d3ae64b0b4432f55	2012-07-24	SREF			SE592245-184400		Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2012	1839_SE592245-184400	1839
2.221645	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.35477	18.72968	0.0	8	WA63295529	6.0	59.35_18.73		7c0a0354a9af7415a5066849fafc1f5e	2012-08-08	SREF			SE592245-184400		Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2012	1786_SE592245-184400	1786
2.62817	CPHL_INTEG	Expert judgement. Integrated data to shallow		59.35477	18.72968	0.0	8	WA63295529	6.0	59.35_18.73		0820ddd1e041aa6a1757ac2115935f99	2012-08-21	SREF			SE592245-184400		Sollenkrokafjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	12-n	2012	1736_SE592245-184400	1736
1.7175	CPHL_INTEG_CALC			63.26317	18.71517	0.0	7	WA74672554	10.0	63.26_18.72	4.3	2007_6608_7798	2007-07-11	DOMSJÖ 10	HIGH		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	121048_SE631610-184500	121048
6.8199999999999985	CPHL_INTEG_CALC			63.26317	18.71517	0.0	7	WA74672554	10.0	63.26_18.72	2.3	2008_6671_7798	2008-07-07	DOMSJÖ 10	POOR		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	121051_SE631610-184500	121051
5.2275	CPHL_INTEG_CALC			63.26317	18.71517	0.0	6	WA74672554	10.0	63.26_18.72	1.9000000000000001	2009_6639_7798	2009-06-10	DOMSJÖ 10	POOR		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	121053_SE631610-184500	121053
4.11	CPHL_INTEG_CALC			63.26317	18.71517	0.0	7	WA74672554	10.0	63.26_18.72	2.1	2009_6667_7798	2009-07-21	DOMSJÖ 10	MODERATE		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	121054_SE631610-184500	121054
2.4699999999999998	CPHL_INTEG_CALC			63.28000	18.72083	0.0	7	WA74672554	10.0	63.28_18.72	4.2	2007_6609_7798	2007-07-11	DOMSJÖ 20	MODERATE		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	121078_SE631610-184500	121078
3.18	CPHL_INTEG_CALC			63.28000	18.72083	0.0	7	WA74672554	10.0	63.28_18.72	3.95	2008_6672_7798	2008-07-07	DOMSJÖ 20	MODERATE		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	121081_SE631610-184500	121081
7.6275	CPHL_INTEG_CALC			63.28000	18.72083	0.0	6	WA74672554	10.0	63.28_18.72	3.1	2009_6640_7798	2009-06-10	DOMSJÖ 20	POOR		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	121083_SE631610-184500	121083
11.575	CPHL_INTEG_CALC			63.28000	18.72083	0.0	7	WA74672554	10.0	63.28_18.72	2.95	2009_6668_7798	2009-07-21	DOMSJÖ 20	BAD		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	121084_SE631610-184500	121084
1.6700000000000004	CPHL_INTEG_CALC			63.27117	18.73367	0.0	6	WA74672554	10.0	63.27_18.73	4.05	2007_6607_7798	2007-06-20	DOMSJÖ 30	HIGH		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	121063_SE631610-184500	121063
1.7825	CPHL_INTEG_CALC			63.27117	18.73367	0.0	7	WA74672554	10.0	63.27_18.73	4.2	2007_6610_7798	2007-07-11	DOMSJÖ 30	HIGH		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	121064_SE631610-184500	121064
3.0450000000000004	CPHL_INTEG_CALC			63.27117	18.73367	0.0	8	WA74672554	10.0	63.27_18.73	2.95	2007_6614_7798	2007-08-22	DOMSJÖ 30	MODERATE		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	121065_SE631610-184500	121065
8.782499999999999	CPHL_INTEG_CALC			63.27117	18.73367	0.0	6	WA74672554	10.0	63.27_18.73	3.0	2008_6656_7798	2008-06-18	DOMSJÖ 30	POOR		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	121069_SE631610-184500	121069
5.5	CPHL_INTEG_CALC			63.27117	18.73367	0.0	7	WA74672554	10.0	63.27_18.73	3.6	2008_6673_7798	2008-07-07	DOMSJÖ 30	POOR		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	121070_SE631610-184500	121070
2.8	CPHL_INTEG_CALC			63.27117	18.73367	0.0	8	WA74672554	10.0	63.27_18.73	4.3	2008_6705_7798	2008-08-26	DOMSJÖ 30	MODERATE		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	121071_SE631610-184500	121071
6.040000000000001	CPHL_INTEG_CALC			63.27117	18.73367	0.0	6	WA74672554	10.0	63.27_18.73	2.7	2009_6641_7798	2009-06-10	DOMSJÖ 30	POOR		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	121074_SE631610-184500	121074
9.225	CPHL_INTEG_CALC			63.27117	18.73367	0.0	7	WA74672554	10.0	63.27_18.73	2.5999999999999996	2009_6669_7798	2009-07-21	DOMSJÖ 30	POOR		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	121075_SE631610-184500	121075
3.2350000000000003	CPHL_INTEG_CALC			63.27117	18.73367	0.0	8	WA74672554	10.0	63.27_18.73	1.9	2009_6694_7798	2009-08-26	DOMSJÖ 30	MODERATE		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	121076_SE631610-184500	121076
2.4	CPHL_INTEG_CALC			63.25683	18.76250	0.0	7	WA74672554	10.0	63.26_18.76	4.35	2007_6611_7798	2007-07-11	DOMSJÖ 40	MODERATE		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2007	121056_SE631610-184500	121056
5.485	CPHL_INTEG_CALC			63.25683	18.76250	0.0	7	WA74672554	10.0	63.26_18.76	3.4	2008_6674_7798	2008-07-07	DOMSJÖ 40	POOR		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	121059_SE631610-184500	121059
11.175	CPHL_INTEG_CALC			63.25683	18.76250	0.0	7	WA74672554	10.0	63.26_18.76	2.95	2009_6670_7798	2009-07-21	DOMSJÖ 40	BAD		SE631610-184500		Örnsköldsviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	121061_SE631610-184500	121061
3.9	CPHL_BTL		0.5	63.02133	17.77933		8	WA99105046		63.02_17.78	2.0	2013_6657_7798	2013-08-29	ÅNGERMANÄLVEN 0	MODERATE		SE625500-175153	2.0	Kramforsfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2013	41556_SE625500-175153	41556
2.8	CPHL_BTL		0.5	63.02133	17.77933		8	WA99105046		63.02_17.78	2.0	2015_6622_7798	2015-08-26	ÅNGERMANÄLVEN 0	MODERATE		SE625500-175153	2.0	Kramforsfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2015	24482_SE625500-175153	24482
2.2	CPHL_BTL	Expert judgement. Not integrated sample	10.0	63.00650	17.81283		8	WA99105046		63.01_17.81	2.0	2013_6658_7798	2013-08-29	ÅNGERMANÄLVEN 1	GOOD		SE625500-175153	27.0	Kramforsfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2013	41558_SE625500-175153	41558
2.0	CPHL_BTL	Expert judgement. Not integrated sample	10.0	62.93317	17.84467		8	WA99105046		62.93_17.84	4.5	2013_6659_7798	2013-08-29	ÅNGERMANÄLVEN 15	GOOD		SE625500-175153	85.0	Kramforsfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2013	41561_SE625500-175153	41561
2.1	CPHL_BTL	Expert judgement. Not integrated sample	10.0	62.93317	17.84467		8	WA99105046		62.93_17.84	2.0	2015_6623_7798	2015-08-26	ÅNGERMANÄLVEN 15	GOOD		SE625500-175153	85.0	Kramforsfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2015	24484_SE625500-175153	24484
6.7	CPHL_BTL	Expert judgement. Not integrated sample	10.0	62.91617	17.80467		8	WA99105046		62.92_17.80	2.0	2013_6660_7798	2013-08-29	ÅNGERMANÄLVEN 17	POOR		SE625500-175153	30.0	Kramforsfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2013	41564_SE625500-175153	41564
1.7	CPHL_BTL	Expert judgement. Not integrated sample	10.0	62.91650	17.91300		8	WA99105046		62.92_17.91	4.5	2013_6661_7798	2013-08-29	ÅNGERMANÄLVEN 19	HIGH		SE625500-175153	22.0	Kramforsfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2013	41567_SE625500-175153	41567
8.4	CPHL_BTL	Expert judgement. Not integrated sample	10.0	62.96650	17.86300		8	WA99105046		62.97_17.86	2.0	2013_6663_7798	2013-08-29	ÅNGERMANÄLVEN 3	POOR		SE625500-175153	18.0	Kramforsfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2013	41573_SE625500-175153	41573
2.2	CPHL_BTL	Expert judgement. Not integrated sample	0.5	62.34917	17.41983		8	WA69571596		62.35_17.42		2008_6703_7798	2008-08-18	SUNDSVALL 575	GOOD		SE622126-172430		Draget	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	91243_SE622126-172430	91243
2.7	CPHL_BTL	Expert judgement. Not integrated sample	0.5	62.34917	17.41983		6	WA69571596		62.35_17.42	4.4	2009_6647_7798	2009-06-17	SUNDSVALL 575	MODERATE		SE622126-172430		Draget	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	83732_SE622126-172430	83732
2.0	CPHL_BTL	Expert judgement. Not integrated sample	0.5	62.34917	17.41983		8	WA69571596		62.35_17.42	2.4	2009_6700_7798	2009-08-26	SUNDSVALL 575	GOOD		SE622126-172430		Draget	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	81094_SE622126-172430	81094
5.4	CPHL_BTL	Expert judgement. Not integrated sample	0.5	62.34917	17.41983		6	WA69571596		62.35_17.42	3.7	2010_6616_7798	2010-06-16	SUNDSVALL 575	POOR		SE622126-172430		Draget	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	74724_SE622126-172430	74724
4.3	CPHL_INTEG			62.34917	17.41983	0.0	8	WA69571596	10.0	62.35_17.42	3.55	634678f56c7f3de00a63e6e75496229b	2010-08-29	SUNDSVALL 575	POOR		SE622126-172430		Draget	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	3399_SE622126-172430	3399
5.7	CPHL_BTL	Expert judgement. Not integrated sample	0.5	62.34917	17.41983		6	WA69571596		62.35_17.42	2.1	2011_6625_7798	2011-06-16	SUNDSVALL 575	POOR		SE622126-172430		Draget	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	64758_SE622126-172430	64758
4.2	CPHL_INTEG			62.34917	17.41983	0.0	8	WA69571596	10.0	62.35_17.42	3.4	fe17dbed36d4bf4ec57489457cdfb4cc	2011-08-25	SUNDSVALL 575	MODERATE		SE622126-172430		Draget	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	2548_SE622126-172430	2548
3.2	CPHL_BTL	Expert judgement. Not integrated sample	0.5	62.38750	17.35317		8	WA28544560		62.39_17.35		2008_6701_7798	2008-08-18	SUNDSVALL 320	MODERATE		SE622339-172190		Sundsvallsfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2008	91237_SE622339-172190	91237
2.2	CPHL_BTL	Expert judgement. Not integrated sample	0.5	62.38750	17.35317		6	WA28544560		62.39_17.35	4.4	2009_6645_7798	2009-06-17	SUNDSVALL 320	GOOD		SE622339-172190		Sundsvallsfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	83726_SE622339-172190	83726
3.1	CPHL_BTL	Expert judgement. Not integrated sample	0.5	62.38750	17.35317		8	WA28544560		62.39_17.35	1.3	2009_6698_7798	2009-08-26	SUNDSVALL 320	MODERATE		SE622339-172190		Sundsvallsfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	81088_SE622339-172190	81088
6.2	CPHL_BTL	Expert judgement. Not integrated sample	0.5	62.38750	17.35317		6	WA28544560		62.39_17.35	3.6	2010_6614_7798	2010-06-16	SUNDSVALL 320	POOR		SE622339-172190		Sundsvallsfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	74718_SE622339-172190	74718
7.2	CPHL_BTL	Expert judgement. Not integrated sample	0.5	62.38750	17.35317		8	WA28544560		62.39_17.35	2.4	2010_6621_7798	2010-08-29	SUNDSVALL 320	POOR		SE622339-172190		Sundsvallsfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2010	71926_SE622339-172190	71926
6.9	CPHL_BTL	Expert judgement. Not integrated sample	0.5	62.38750	17.35317		6	WA28544560		62.39_17.35	1.1	2011_6623_7798	2011-06-16	SUNDSVALL 320	POOR		SE622339-172190		Sundsvallsfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	64752_SE622339-172190	64752
5.3	CPHL_INTEG			62.38750	17.35317	0.0	8	WA28544560	10.0	62.39_17.35	2.85	b647eef1e57f383e386c111ed8842ee0	2011-08-25	SUNDSVALL 320	POOR		SE622339-172190		Sundsvallsfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	2546_SE622339-172190	2546
5.2	CPHL_BTL		0.0	65.66717	22.25167		7	WA88765112		65.67_22.25	0.46	2011_0009_77ST	2011-07-04	GRANÖFJÄRDEN 11	POOR	08:30	SE656620-222480	2.2	Granöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	22	2011	64451_SE656620-222480	64451
7.6	CPHL_INTEG	Expert judgement. This is not true surface sample		65.67233	22.24217	0.0	7	WA88765112	10.0	65.67_22.24	0.875	2675abe31ed93a25bcbc7d26d4ab765e	2011-07-26	GRANÖFJÄRDEN 12	POOR		SE656620-222480	1.6	Granöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	22	2011	2728_SE656620-222480	2728
7.3	CPHL_INTEG	Expert judgement. This is not true surface sample		65.65067	22.24633	0.0	8	WA88765112	10.0	65.65_22.25	0.88	b77326200774dcc8e276a6913d3c1690	2011-08-23	GRANÖFJÄRDEN 2	POOR		SE656620-222480	1.5	Granöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	22	2011	2560_SE656620-222480	2560
8.1	CPHL_INTEG			65.67111	22.24704	0.0	7	WA88765112	0.8	65.67_22.25	2.0	f9210abf73cd17de2a1b841f70475921	2012-07-10	GRANÖFJÄRDEN 2012:1	POOR		SE656620-222480	1.8	Granöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	22	2012	1895_SE656620-222480	1895
6.3	CPHL_INTEG			65.67253	22.25341	0.0	7	WA88765112	1.1	65.67_22.25	2.0	d72408a535aeb4b928a569da19d4e983	2012-07-10	GRANÖFJÄRDEN 2012:2	POOR		SE656620-222480	2.1	Granöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	22	2012	1896_SE656620-222480	1896
3.6	CPHL_INTEG			65.66281	22.24976	0.0	7	WA88765112	1.0	65.66_22.25	2.0	e1d02552502c777bbd72e98fc34da394	2012-07-23	GRANÖFJÄRDEN 2012:3	MODERATE		SE656620-222480	2.0	Granöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	22	2012	1848_SE656620-222480	1848
