BQI	DEPH	Latitude	Longitude	MNDEP	month	MS_CD	MXDEP	POSITION	SAMPLE_ID	Date	Institution	Station	Time	WB_ID	station_depth	WB_name	WATER_DISTRICT_NAME	WATER_TYPE_AREA	type_code	year	new_index	index_column
9.6931	15.0	55.70167	12.90667	15.0	6	WA98886056	15.0	55.70_12.91	87273de44aaca04150431a19016a1706	2015-06-08	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2015	109778_SE554500-125001	109778
10.4946	15.0	55.70167	12.90667	15.0	6	WA98886056	15.0	55.70_12.91	ff41850c6fdfd2799128700be0340636	2015-06-08	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2015	109779_SE554500-125001	109779
9.94275	14.5	55.70178	12.90637	14.5	5	WA98886056	14.5	55.70_12.91	41a6547949519e50c6c5e92497599de0	2014-05-27	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2014	110349_SE554500-125001	110349
9.97335	14.5	55.70178	12.90637	14.5	5	WA98886056	14.5	55.70_12.91	06ab7a6b0cac8171947bcd35eccf929d	2014-05-27	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2014	110350_SE554500-125001	110350
10.2733	14.5	55.70178	12.90637	14.5	5	WA98886056	14.5	55.70_12.91	af7b7dcf1befde515ff0f41704d223bf	2014-05-27	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2014	110351_SE554500-125001	110351
11.2946	14.5	55.70178	12.90637	14.5	5	WA98886056	14.5	55.70_12.91	e4d2320e2813fe58b1ef3f75114bd550	2014-05-27	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2014	110352_SE554500-125001	110352
10.7027	14.5	55.70178	12.90637	14.5	5	WA98886056	14.5	55.70_12.91	f2343fdc5cdea18f098a321f19118d65	2014-05-27	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2014	110353_SE554500-125001	110353
10.4583	14.6	55.70167	12.90667	14.6	5	WA98886056	14.6	55.70_12.91	e5b99c2355766c27d5024e777cacaad8	2013-05-07	Toxicon AB	ÖVF 4:9		SE554500-125001	14.6	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2013	111132_SE554500-125001	111132
11.2753	14.6	55.70167	12.90667	14.6	5	WA98886056	14.6	55.70_12.91	2e96a73fd05a13823194d72ed827a866	2013-05-07	Toxicon AB	ÖVF 4:9		SE554500-125001	14.6	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2013	111133_SE554500-125001	111133
10.8758	14.6	55.70167	12.90667	14.6	5	WA98886056	14.6	55.70_12.91	dd87543ef298586eb105dfe026fa43de	2013-05-07	Toxicon AB	ÖVF 4:9		SE554500-125001	14.6	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2013	111134_SE554500-125001	111134
10.5556	14.6	55.70167	12.90667	14.6	5	WA98886056	14.6	55.70_12.91	57908aa404f9da650446ec6e1f6d675e	2013-05-07	Toxicon AB	ÖVF 4:9		SE554500-125001	14.6	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2013	111135_SE554500-125001	111135
11.3486	14.6	55.70167	12.90667	14.6	5	WA98886056	14.6	55.70_12.91	a2280f0402c6eb01b20fdc6aa5abf806	2013-05-07	Toxicon AB	ÖVF 4:9		SE554500-125001	14.6	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2013	111136_SE554500-125001	111136
11.1068		55.70167	12.90667		6	WA98886056		55.70_12.91	7987ea22a5f6ab5080ed91085f9d9991	2012-06-04	Toxicon AB	ÖVF 4:9		SE554500-125001	14.7	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2012	111476_SE554500-125001	111476
10.4254		55.70167	12.90667		6	WA98886056		55.70_12.91	89081582b5f7f638d7ff15ca504a3a50	2012-06-04	Toxicon AB	ÖVF 4:9		SE554500-125001	14.7	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2012	111477_SE554500-125001	111477
9.91438		55.70167	12.90667		6	WA98886056		55.70_12.91	bdbc1a4e7ad6a3ff77799dde10627460	2012-06-04	Toxicon AB	ÖVF 4:9		SE554500-125001	14.7	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2012	111478_SE554500-125001	111478
10.0722		55.70167	12.90667		6	WA98886056		55.70_12.91	1ff623387146857d3fee3539d394f8f5	2012-06-04	Toxicon AB	ÖVF 4:9		SE554500-125001	14.7	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2012	111479_SE554500-125001	111479
11.1877		55.70167	12.90667		6	WA98886056		55.70_12.91	549c6d55db21910ef1babe67ca391801	2012-06-04	Toxicon AB	ÖVF 4:9		SE554500-125001	14.7	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2012	111480_SE554500-125001	111480
10.714		55.70167	12.88083		5	WA98886056		55.70_12.88	bb1d3d4e1e36886644dc7770ed9c0923	2011-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2011	112627_SE554500-125001	112627
10.5773		55.70167	12.88083		5	WA98886056		55.70_12.88	273087968a52cd5fc67f2bacc1d1e106	2011-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2011	112628_SE554500-125001	112628
10.0636		55.70167	12.88083		5	WA98886056		55.70_12.88	3a3f2cbe2b1645df5d4c48a685551689	2011-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2011	112629_SE554500-125001	112629
8.19098		55.70167	12.88083		5	WA98886056		55.70_12.88	168519e51a1d535f85780867d33a4b4b	2011-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2011	112630_SE554500-125001	112630
8.56092		55.70167	12.88083		5	WA98886056		55.70_12.88	6ffeaf30e682300d818ade08101991d4	2011-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2011	112631_SE554500-125001	112631
11.9597		55.70167	12.88083		5	WA98886056		55.70_12.88	9b491216aecb4febd600f36d092bccbb	2010-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2010	113375_SE554500-125001	113375
11.4477		55.70167	12.88083		5	WA98886056		55.70_12.88	d09cdd16332f455e3ba54388fa404132	2010-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2010	113376_SE554500-125001	113376
11.8391		55.70167	12.88083		5	WA98886056		55.70_12.88	b3d00889916fef0cf0759172c325ec8d	2010-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2010	113377_SE554500-125001	113377
11.8447		55.70167	12.88083		5	WA98886056		55.70_12.88	577af0134e83f268cdd172906e348a5e	2010-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2010	113378_SE554500-125001	113378
11.2599		55.70167	12.88083		5	WA98886056		55.70_12.88	4110e936a8af4f5ed615eaff91112b29	2010-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2010	113379_SE554500-125001	113379
11.9043		55.70167	12.88083		5	WA98886056		55.70_12.88	723808bd214479399286f4b76425ea10	2009-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2009	114029_SE554500-125001	114029
10.2457		55.70167	12.88083		5	WA98886056		55.70_12.88	b8576c0018aba4c67c2ac9311f4ef51d	2009-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2009	114030_SE554500-125001	114030
9.61998		55.70167	12.88083		5	WA98886056		55.70_12.88	dfc167c40bc46078b8280a9fafddac97	2009-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2009	114031_SE554500-125001	114031
9.67004		55.70167	12.88083		5	WA98886056		55.70_12.88	32f7f7a487cfa59491498175faefac71	2009-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2009	114032_SE554500-125001	114032
9.76196		55.70167	12.88083		5	WA98886056		55.70_12.88	4a767eeb8495676dfddf605f65e077ef	2009-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2009	114033_SE554500-125001	114033
10.0045		55.70167	12.88083		5	WA98886056		55.70_12.88	bea3c7c093313241c585705a7affb221	2008-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2008	114891_SE554500-125001	114891
10.6206		55.70167	12.88083		5	WA98886056		55.70_12.88	4762900a0ee08c5086bf1a5a42abf831	2008-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2008	114892_SE554500-125001	114892
11.3267		55.70167	12.88083		5	WA98886056		55.70_12.88	7f0f15e60656badaf30f6cec1e91b5b8	2008-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2008	114893_SE554500-125001	114893
10.933		55.70167	12.88083		5	WA98886056		55.70_12.88	1423139e06d8c0ba70ea9d8593049d33	2008-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2008	114894_SE554500-125001	114894
11.473		55.70167	12.88083		5	WA98886056		55.70_12.88	37af296c2a7cdecc5f2fd86e64cfcd51	2008-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2008	114895_SE554500-125001	114895
8.59355		55.70167	12.88083		5	WA98886056		55.70_12.88	e173384534b92a39dda2d663c19c76c4	2007-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2007	115485_SE554500-125001	115485
8.06422		55.70167	12.88083		5	WA98886056		55.70_12.88	ef7d0b979da2e89c1deacf910e03f2ee	2007-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2007	115486_SE554500-125001	115486
8.47755		55.70167	12.88083		5	WA98886056		55.70_12.88	854d9a47731a0a180364f842da5f62db	2007-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2007	115487_SE554500-125001	115487
10.1694		55.70167	12.88083		5	WA98886056		55.70_12.88	af5125790df19ceafcc6c4b9590478d6	2007-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2007	115488_SE554500-125001	115488
7.99585		55.70167	12.88083		5	WA98886056		55.70_12.88	6bf78114d354eeea488e3b72a00885c3	2007-05-15	Toxicon AB	ÖVF 4:9		SE554500-125001	15.0	S m Öresunds kustvatten	Södra Östersjöns vattendistrikt	06 - Öresunds kustvatten	6	2007	115489_SE554500-125001	115489
10.6183	49.0	58.38167	11.15333	49.0	5	WA98945765	49.0	58.38_11.15	98a98f7ddd466353c5a95b5858ce2ad9	2016-05-18	Sven Lovén centrum för marina vetenskaper-Tjärnö	SK21		SE582700-110451	49.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2016	109495_SE582700-110451	109495
10.4287	49.0	58.38167	11.15333	49.0	5	WA98945765	49.0	58.38_11.15	35ae3d3ee363de1205e889b8aecab849	2015-05-20	Sven Lovén centrum för marina vetenskaper-Tjärnö	SK21		SE582700-110451	49.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2015	109994_SE582700-110451	109994
10.9609	49.0	58.38167	11.15333	49.0	5	WA98945765	49.0	58.38_11.15	e8e9456152a3a901c4ecf6faed6cfd81	2014-05-19	Sven Lovén centrum för marina vetenskaper-Tjärnö	SK21		SE582700-110451	49.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2014	110491_SE582700-110451	110491
11.4899	49.0	58.38167	11.15333	49.0	5	WA98945765	49.0	58.38_11.15	fba8e967ec274b55d00a6520c693e88d	2014-05-19	Sven Lovén centrum för marina vetenskaper-Tjärnö	SK21		SE582700-110451	49.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2014	110492_SE582700-110451	110492
12.5201	48.0	58.38167	11.15333	48.0	5	WA98945765	48.0	58.38_11.15	55df5aa0a244e12c870922b72dea41ac	2013-05-02	Sven Lovén centrum för marina vetenskaper-Kristineberg	SK21		SE582700-110451	48.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2013	111189_SE582700-110451	111189
12.1587	48.0	58.38167	11.15333	48.0	5	WA98945765	48.0	58.38_11.15	b226e4404cca4190b56211c162049e87	2013-05-02	Sven Lovén centrum för marina vetenskaper-Kristineberg	SK21		SE582700-110451	48.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2013	111190_SE582700-110451	111190
12.0236	48.0	58.38167	11.15333	48.0	5	WA98945765	48.0	58.38_11.15	3d8b6ffd77bb91bd857ad5c1ad9e9694	2013-05-02	Sven Lovén centrum för marina vetenskaper-Kristineberg	SK21		SE582700-110451	48.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2013	111191_SE582700-110451	111191
11.9076	47.0	58.38167	11.15333	47.0	5	WA98945765	47.0	58.38_11.15	687319472f7d8000d10307fc7276de8d	2011-05-05	Sven Lovén centrum för marina vetenskaper-Kristineberg	SK21		SE582700-110451	49.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2011	112722_SE582700-110451	112722
12.6063	48.0	58.38167	11.15333	48.0	5	WA98945765	48.0	58.38_11.15	b93de5eb3c104b9793e362a757cbc199	2011-05-05	Sven Lovén centrum för marina vetenskaper-Kristineberg	SK21		SE582700-110451	49.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2011	112723_SE582700-110451	112723
11.6179	49.0	58.38167	11.15333	49.0	5	WA98945765	49.0	58.38_11.15	c09ac48c8fdf182115a8a8904c7af30b	2009-05-04	Sven Lovén centrum för marina vetenskaper-Kristineberg	SK21	13:00	SE582700-110451	49.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2009	114111_SE582700-110451	114111
11.6333	49.0	58.38167	11.15333	49.0	5	WA98945765	49.0	58.38_11.15	977c274bef50f5486bddcb2a1dbbbcb1	2009-05-04	Sven Lovén centrum för marina vetenskaper-Kristineberg	SK21	13:00	SE582700-110451	49.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2009	114112_SE582700-110451	114112
9.21891	47.0	58.38333	11.15333	47.0	5	WA98945765	47.0	58.38_11.15	f0a19b065aaa432a2bcd60583ab9e23b	2008-05-07	Sven Lovén centrum för marina vetenskaper-Kristineberg	SK21	14:30	SE582700-110451	47.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2008	114948_SE582700-110451	114948
11.8128	47.0	58.38333	11.15333	47.0	5	WA98945765	47.0	58.38_11.15	16735fd7ee33c8f6ffc1b46067ca25a8	2008-05-07	Sven Lovén centrum för marina vetenskaper-Kristineberg	SK21	14:30	SE582700-110451	47.0	Sotefjorden	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	3	2008	114949_SE582700-110451	114949
5.23505	6.2	56.04626	14.58472	6.2	5	WA82521563	6.2	56.05_14.58	de626613f14f6e235c540e160553cce3	2016-05-11	Medins Havs och Vattenkonsulter	SV 1		SE560205-143545		Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2016	109564_SE560205-143545	109564
2.24467	5.3	56.03473	14.59052	5.3	5	WA82521563	5.3	56.03_14.59	02cffc5b77056fe7639d7b2e67da0098	2016-05-11	Medins Havs och Vattenkonsulter	SV 2		SE560205-143545		Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2016	109565_SE560205-143545	109565
4.35302	8.0	56.03408	14.58067	8.0	5	WA82521563	8.0	56.03_14.58	69c8c8a35d3dd62b8865f047cbae9449	2016-05-11	Medins Havs och Vattenkonsulter	SV 3		SE560205-143545		Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2016	109566_SE560205-143545	109566
5.6127	5.2	56.02921	14.57754	5.2	5	WA82521563	5.2	56.03_14.58	e8f07692dfeba1832c9858ceb92cb921	2016-05-11	Medins Havs och Vattenkonsulter	SV 4		SE560205-143545		Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2016	109567_SE560205-143545	109567
5.45297	8.8	56.02488	14.57922	8.8	5	WA82521563	8.8	56.02_14.58	24cf71ddfcb0bde9dee4176d920889c8	2016-05-11	Medins Havs och Vattenkonsulter	SV 5		SE560205-143545		Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2016	109568_SE560205-143545	109568
5.3853	5.800000191	56.02833	14.57933	5.800000191	5	WA82521563	5.800000191	56.03_14.58	e7775cdd25e8e051feb054b92f764071	2015-05-04	Medins Havs och Vattenkonsulter	L12 / FALKVIK		SE560205-143545	5.800000191	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2015	110131_SE560205-143545	110131
6.97389	5.800000191	56.02833	14.57933	5.800000191	5	WA82521563	5.800000191	56.03_14.58	a782addc8aaa76ed3f0ea14e316297d3	2015-05-04	Medins Havs och Vattenkonsulter	L12 / FALKVIK		SE560205-143545	5.800000191	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2015	110132_SE560205-143545	110132
7.14651	5.800000191	56.02833	14.57933	5.800000191	5	WA82521563	5.800000191	56.03_14.58	d7bd5c15cc2a9e8bb78cfa5e57aa701e	2015-05-04	Medins Havs och Vattenkonsulter	L12 / FALKVIK		SE560205-143545	5.800000191	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2015	110133_SE560205-143545	110133
7.09842	7.2	56.04626	14.58472	7.2	5	WA82521563	7.2	56.05_14.58	7a330fe4ae11f281aec8f5c1f70a7564	2014-05-06	Medins Havs och Vattenkonsulter	SV 1		SE560205-143545	7.2	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2014	110614_SE560205-143545	110614
2.86007	5.2	56.03473	14.59052	5.2	5	WA82521563	5.2	56.03_14.59	125a19ba4d64dd75de210d28993bf89f	2014-05-06	Medins Havs och Vattenkonsulter	SV 2		SE560205-143545	5.2	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2014	110615_SE560205-143545	110615
2.7223	7.8	56.03408	14.58067	7.8	5	WA82521563	7.8	56.03_14.58	276966cf42afd687625da4748ec3b340	2014-05-06	Medins Havs och Vattenkonsulter	SV 3		SE560205-143545	7.8	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2014	110616_SE560205-143545	110616
5.66581	5.3	56.02921	14.57754	5.3	5	WA82521563	5.3	56.03_14.58	f4ba2d3794630aa91916542feb8314ef	2014-05-06	Medins Havs och Vattenkonsulter	SV 4		SE560205-143545	5.3	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2014	110617_SE560205-143545	110617
6.72463	8.9	56.02488	14.57922	8.9	5	WA82521563	8.9	56.02_14.58	52d0908f45a74b58cdd520db39ee27eb	2014-05-06	Medins Havs och Vattenkonsulter	SV 5		SE560205-143545	8.9	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2014	110618_SE560205-143545	110618
5.12293	5.8	56.02833	14.57933	5.8	5	WA82521563	5.8	56.03_14.58	29e3c1c279b24c96925c8e91dbd68485	2013-05-21	Medins Havs och Vattenkonsulter	L12 / FALKVIK		SE560205-143545	5.8	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2013	111054_SE560205-143545	111054
3.85598	5.8	56.02833	14.57933	5.8	5	WA82521563	5.8	56.03_14.58	011a5be42cfffbbc9d64229caff117bb	2013-05-21	Medins Havs och Vattenkonsulter	L12 / FALKVIK		SE560205-143545	5.8	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2013	111055_SE560205-143545	111055
5.56558	5.8	56.02833	14.57933	5.8	5	WA82521563	5.8	56.03_14.58	7007d1dab21c97ea4c3e78fd56900acb	2013-05-21	Medins Havs och Vattenkonsulter	L12 / FALKVIK		SE560205-143545	5.8	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2013	111056_SE560205-143545	111056
2.65185	7.2	56.04626	14.58472	7.2	5	WA82521563	7.2	56.05_14.58	e406a1fa7423532dbc075bdf8dc35cb9	2012-05-23	Medins Havs och Vattenkonsulter	SV 1		SE560205-143545	7.2	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2012	111722_SE560205-143545	111722
2.13526	5.2	56.03473	14.59052	5.2	5	WA82521563	5.2	56.03_14.59	803768ae318123780c15be6dc45193bc	2012-05-23	Medins Havs och Vattenkonsulter	SV 2		SE560205-143545	5.2	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2012	111723_SE560205-143545	111723
5.01865	7.8	56.03408	14.58067	7.8	5	WA82521563	7.8	56.03_14.58	98ceeb668a27a1c8dad9aaac3af77951	2012-05-23	Medins Havs och Vattenkonsulter	SV 3		SE560205-143545	7.8	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2012	111724_SE560205-143545	111724
4.0283	5.3	56.02921	14.57754	5.3	5	WA82521563	5.3	56.03_14.58	56b0681c20ca1a568454afb72ebf31a7	2012-05-23	Medins Havs och Vattenkonsulter	SV 4		SE560205-143545	5.3	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2012	111725_SE560205-143545	111725
9.11932	8.9	56.02488	14.57922	8.9	5	WA82521563	8.9	56.02_14.58	57cdce86f49754be58766d3e0c724d2d	2012-05-23	Medins Havs och Vattenkonsulter	SV 5		SE560205-143545	8.9	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2012	111726_SE560205-143545	111726
6.66337	5.8	56.02833	14.57933	5.8	5	WA82521563	5.8	56.03_14.58	752d62e82175f96ea88c61417ae80da7	2011-05-05	Medins Havs och Vattenkonsulter	L12 / FALKVIK		SE560205-143545	5.8	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2011	112688_SE560205-143545	112688
7.32504	5.8	56.02833	14.57933	5.8	5	WA82521563	5.8	56.03_14.58	b0db5c48d6c484d8c046c36b6bb70585	2011-05-05	Medins Havs och Vattenkonsulter	L12 / FALKVIK		SE560205-143545	5.8	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2011	112689_SE560205-143545	112689
6.18646	5.8	56.02833	14.57933	5.8	5	WA82521563	5.8	56.03_14.58	df3fbb0a42b553e75cea314d62ae0255	2011-05-05	Medins Havs och Vattenkonsulter	L12 / FALKVIK		SE560205-143545	5.8	Sölvesborgsviken	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2011	112690_SE560205-143545	112690
8.14435	39.0	58.25427	16.78668	39.0	5	WA91828245	39.0	58.25_16.79	b8b81888bfe46d589ef615e4297db380	2017-05-30	Stockholms universitet	GRYT 7		SE581520-165000	39.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2017	108660_SE581520-165000	108660
8.05244	32.5	58.25210	16.83237	32.5	5	WA91828245	32.5	58.25_16.83	cefcb1bbad0736ab627f0a45e9f8bdbd	2017-05-30	Stockholms universitet	GRYT 8		SE581520-165000	32.5	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2017	108661_SE581520-165000	108661
7.37986	19.0	58.26228	16.86495	19.0	5	WA91828245	19.0	58.26_16.86	7fcc92d16db00976fad1abecaf16a0ae	2017-05-30	Stockholms universitet	GRYT 9		SE581520-165000	19.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2017	108662_SE581520-165000	108662
8.0914	39.0	58.25425	16.78647	39.0	6	WA91828245	39.0	58.25_16.79	b4ce37614e10a79feb3b5275610b6b14	2015-06-02	Stockholms universitet	GRYT 7		SE581520-165000	39.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2015	109843_SE581520-165000	109843
8.86976	32.5	58.25218	16.83213	32.5	6	WA91828245	32.5	58.25_16.83	025c4bf43a08c83749e434a7ae2e0ca0	2015-06-02	Stockholms universitet	GRYT 8		SE581520-165000	32.5	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2015	109844_SE581520-165000	109844
